Type, Id, Timestamp, Message
POST,44,2014-12-31 09:41:14,"คืนนี้ ตี 1.30 น. ห้ามพลาด! ถ่ายทอดสด ฟุตบอลโลก 2018 รอบคัดเลือก โซนยุโรป บัลแกเรีย พบ สวีเดน สดทางช่อง 13  ตารางออกอากาศประจำวันพฤหัสบดีที่ 31 ส.ค. ของ #ช่อง13 ติดตามผังรายการช่อง3 เพิ่มเติมที่ ch3thailand.com/ผังรายการช่อง3 #Ch3Thailand #ผังรายการช่อง13 #ช่อง3"
POST,45,2015-01-02 09:25:01,"สรุปเหรียญ การแข่งขันกีฬาซีเกมส์ 2017 ที่ประเทศมาเลเซีย 🥇🥈🥉  #SEAGames2017 #ซีเกมส์2017 #Ch3Thailand"
COMMENT,45,2015-01-02 09:25:01,"ใช่ๆๆขี้โกงทุกปี"
COMMENT,45,2015-01-02 09:25:01,"Malaysia..Truly Cheater of Asia."
COMMENT,45,2015-01-02 09:25:01,"ประเทศไทย 🇹🇭️  ✈️"
POST,46,2014-12-30 07:08:54,"Good night 😴"
COMMENT,46,2014-12-30 07:08:54,"จริงค่ะ"
COMMENT,46,2014-12-30 07:08:54,"Tah Limpichai"
POST,47,2014-12-30 02:44:04,"เปิดโลเคชั่น!เนรมิตฉากวัง“รากนครา”ในจินตนาการ  http://www.ch3thailand.com/news/scoop/9015  ชมความงามของ “เมืองสมมติที่สร้างสรรค์จากจิตนาการ” ได้ใน รากนครา ทุกวันจันทร์ – อังคาร เวลา 20.20 น.ทาง #ช่อง33 เริ่มตอนแรก 5 กันยายนนี้"
COMMENT,47,2014-12-30 02:44:04,""
COMMENT,47,2014-12-30 02:44:04,"😙😙😙😙"
POST,48,2014-12-31 03:12:01,"“แอ๊ด”สาวใช้ฉลาดล้ำ ที่“ภรรยายุคใหม่”ต้องการ!  http://www.ch3thailand.com/news/scoop/9021  อย่าลืม! ตามเป็นกำลังใจให้ “แอ๊ด” รับมือกับพฤติกรรมของ “ใจเริง” ได้ใน เพลิงบุญ คืนนี้ เวลา 20.20 น. ทาง #ช่อง33  💻 รับชมทางออนไลน์ที่ http://bit.ly/ch33Live 📱 ดูผ่าน Application 3Live ในมือถือ ดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp #CH3Thailand"
COMMENT,48,2014-12-31 03:12:01,"ที่บ้านฝนตกหนักมากโอ้ยๆใจจะขาดติดหนักมากอยากดูไลฟ์สดจังค่ะ"
COMMENT,48,2014-12-31 03:12:01,"รอจนเที่ยงคืนแล้วทำไมไม่อัพยูทูปคะ ลำใยมากกกก"
COMMENT,48,2014-12-31 03:12:01,"ช่องนี้เขาไม่ไลฟ์สดเหรอคะ..พึ่งเคยเข้ามา"
COMMENT,48,2014-12-31 03:12:01,"ทำไมไม่ไลฟ์สด😡"
COMMENT,48,2014-12-31 03:12:01,"ทำไมไม่ไลฟ์สดอ่ะ"
COMMENT,48,2014-12-31 03:12:01,"ไลฟ์สดมั๊ยคะ ติดงอมแงม 55"
COMMENT,48,2014-12-31 03:12:01,"สาวใช้ฉลาดกว่าเจ้านายเยอะเลยค่ะ..พิม"โง"่เกินไป..ขอโทษที่ใช้คำนี้นะคะ..รู้สึกอย่างที่พูดจริง..มีอย่างให้แฟนเก่าสามีม่อยู่เรือนหกตัวเอง..ทางออกมีตั้งเยอะแยะไม้ทำ..โง่ค่ะ..สรุป"
COMMENT,48,2014-12-31 03:12:01,"ทำไมไม่อัพลงยูทูปค่ะ รู้ไหมมันเป็นการฆาตกรรมคนเลิกงานดึกๆ นะค่ะ เฝ้ารักเฝ้ารอสุดท้ายไม่อัพ เซง"
COMMENT,48,2014-12-31 03:12:01,"ร้องหาแต่ไล์สดๆๆๆๆ คิดบ้างป่าว ว่าละครมันต้องมีค่าโฆษณา ถ้าเอามาลงไลฟ์ในเฟส มันจะเก็บเงินจากเฟสได้หรอ แอพก็ทำมาให้ ยูทูบก็ลงให้ จะเอาอะไรกันอีก"
COMMENT,48,2014-12-31 03:12:01,"บางครั้งคำว่าแสนดีกับคำว่าแสนโง่มันก็จะมีแค่เส้นบางๆกั้นเอาไว้เท่านั้น"
COMMENT,48,2014-12-31 03:12:01,"น่าจะเอามาไลฟ์สดทางเพจนี้ด้วยนะคะ สะดวกในการรับชม  เหมือนที่หลายๆช่องเค้าทำสะดวกในการชมเวอร์"
COMMENT,48,2014-12-31 03:12:01,"นี่เป็นบทเรียนของความไว้ใจ ใจดีดีกับเพื่อนแค่ไหนก็ไม่น่าจะเอาเข้ามาในบ้าน ช่วยแบบอื่นดีกว่า นี่คือละคร แต่ชีวิตจริงมียิ่งกว่านี้ก็มีเยอะ555"
COMMENT,48,2014-12-31 03:12:01,"รอดูรากนคราเรื่องเดียวค่ะ"
COMMENT,48,2014-12-31 03:12:01,"เหนือใจเริงก็ยังมีแอ๊ดนี่ล่ะ ชอบแอ๊ดมาก นางเล่นดีมาก"
COMMENT,48,2014-12-31 03:12:01,"อย่างนี้เค้าเรียกขโมยซีน"
COMMENT,48,2014-12-31 03:12:01,"ไม่เห็นมีย้อนหลังของวันนี้เลยยยยยปกติ 5ทุ่มก็มีแล้ววว😂😂😂"
COMMENT,48,2014-12-31 03:12:01,"รอดูยูทูป คือไรอะ งง ไม่อัพ จะเที่ยวคืนละ น่ารำคานละ"
COMMENT,48,2014-12-31 03:12:01,""
COMMENT,48,2014-12-31 03:12:01,"ขำเจอคู่เกย์"
COMMENT,48,2014-12-31 03:12:01,""
COMMENT,48,2014-12-31 03:12:01,"ไม่ชอบ เบลล่า จบๆๆๆๆ"
COMMENT,48,2014-12-31 03:12:01,""
COMMENT,48,2014-12-31 03:12:01,"อย่าให้เจอนะใจเริง กลัวอดใจที่จะฆ่าไม่ไหว"
COMMENT,48,2014-12-31 03:12:01,"นิสัยแบบนี้น่ากลัว"
POST,49,2014-12-29 22:04:01,"5 นิสัยไม่น่ารัก ทำบ่อยๆ นักมักจะโดนเท มีอะไรบ้างมาดูกันค่ะ  http://www.ch3thailand.com/news/scoop/9017  แล้วอย่าลืมติดตาม หม่าฟู่หยา หัวใจเพื่อบัลลังก์ ทุกวันจันทร์ – ศุกร์ เวลา 10.00 น. ทาง #ช่อง13"
POST,50,2014-12-31 14:38:44,"รักเขาข้างเดียวเหมือนข้าวเหนียวนึ่ง #เพลิงบุญ #ช่อง33"
POST,51,2014-12-30 19:21:21,"มารู้จัก“ดวงใจทั้งสี่”กำลังใจสำคัญของ“ซาอิมดัง”  http://www.ch3thailand.com/news/scoop/9020  ติดตามเรื่องราวของจิตรกรหญิงยุคโชซ็อนได้ใน ซาอิมดัง บันทึกรักตำนานศิลป์ ทุกวันจันทร์ – พฤหัสบดี เวลา 19.15 และวันศุกร์ เวลา 19.00 น. ทาง #ช่อง13"
COMMENT,51,2014-12-30 19:21:21,"สนุกดีห้ามย้ายเวลาอีกนะ ขอยำห้ามย้ายเวลา"
COMMENT,51,2014-12-30 19:21:21,"นายหญิงลูกดกมากคิดว่ารับเด็กมาอุปการะเสียอีกกำลังสนุกเลย"
POST,52,2014-12-31 14:32:54,"มันจะยิ้มได้อีกนานแค่ไหน #เพลิงบุญ #ช่อง33"
COMMENT,52,2014-12-31 14:32:54,"มีแบบ ดู ผ่าน ไลท์สดไหมคะ"
COMMENT,52,2014-12-31 14:32:54,"เกลียดอิใจเริงคะ ไม่ดู ปิดเลย มันชั่วว #ปาทุเรียนใส่หัวมัน"
COMMENT,52,2014-12-31 14:32:54,"ยิ้มไม่นาน ต้องทุกข์ตลอดเวลา"
COMMENT,52,2014-12-31 14:32:54,"very beautifulll"
POST,53,2014-12-31 14:22:01,"ถ่านไฟเก่า #เพลิงบุญ #ช่อง33"
COMMENT,53,2014-12-31 14:22:01,"อยากดูLiveสดละครค่ะ"
COMMENT,53,2014-12-31 14:22:01,"เค้าแซ่บกันไปแล้วเหรออออ"
COMMENT,53,2014-12-31 14:22:01,"ฉากรีสอร์ตที่เชียงราย ชื่อรีสอร์ตอะไรคะ"
COMMENT,53,2014-12-31 14:22:01,""
POST,54,2014-12-31 13:28:41,"นี่มันอะไรกัน พิมๆๆ มันมีเรื่องแล้วนะ #เพลิงบุญ #ช่อง33"
COMMENT,54,2014-12-31 13:28:41,"NamNeung NuikaewLaddaporn Junngamสีแก้วเขียว อัจจิมานี่เหนแค่ภาพก้อเหมือนจะซัดรีโมทแหละ #อินค่ะ555"
COMMENT,54,2014-12-31 13:28:41,"Jeed Suthisaชุดนี้มั้ยตอนนี้"
POST,55,2014-12-31 10:36:51,"ได้ข่าวว่า นายฤกษ์ ก็หลงกล จนจะเปลี่ยนชื่อเป็นนายโดนเลิก แล้วนี่ #เพลิงบุญ #ช่อง33"
POST,56,2014-12-31 10:27:54,"จริงอ่ะ นายเทิด จะรอดู #เพลิงบุญ #ช่อง33"
COMMENT,56,2014-12-31 10:27:54,"พี่หลุยหล่อแท้..."
POST,57,2014-12-31 10:17:54,"หมอเถื่อนช่วยได้ จริงๆ #หมอเทวดา #ช่อง28"
COMMENT,57,2014-12-31 10:17:54,""
POST,58,2014-12-29 14:22:58,"รุกรับต้องพร้อม! ทหารยุคโบราณ เช็คสัญญาณสั่งการยังไงมาดูกันค่ะ  http://www.ch3thailand.com/news/scoop/9014"
POST,59,2014-12-30 11:30:54,"เบลล่า อ้อนขอกำลังใจจาก #ทีมพิมาลา ก่อนจะเสียสามีให้เพื่อนรักคืนนี้!!   ติดตามได้ในละคร #เพลิงบุญ 🔥 🔥 🔥 พบกันเวลา 20:20 น. ทาง #ช่อง33  📱 ดูสดแบบออนไลน์ได้ที่ http://bit.ly/ch33Live 📱 หรือโหลดแอพพลิเคชั่น 3Live >> http://bit.ly/3LIVEapp ดูง่าย สะดวก ไม่แพ้ FBLive จ้า 😚 😚 😚  #Ch3Thailand"
COMMENT,59,2014-12-30 11:30:54,"มีไลสดรึป่าวค่ะ เพลิงบุญ"
COMMENT,59,2014-12-30 11:30:54,"พร้อมจ้าพิม"
COMMENT,59,2014-12-30 11:30:54,"พร้อมแล้วรอดูอยู่จ้าพิมาลา"
COMMENT,59,2014-12-30 11:30:54,"G eveninggggggggggggg"
POST,60,2014-12-31 06:13:48,"🎉🎉🎉 กำลังใจล้นหลามมอบให้ #ทีมชาติไทย เมื่อคืนนี้ และก็ไม่ผิดหวังกับเหรียญทองฟุตบอลชาย #ซีเกมส์2017 ขอบคุณแฟนบอลชาวไทยทุกคนค่า 😁😁😁 #Ch3Thailand #ช่อง33"
COMMENT,60,2014-12-31 06:13:48,"จะดีกว่านี้ถ้า ถ่ายตอนรับเหรียญและร้องเพลงชาติไทย  ปรับปรุงด้วยคะ 😤ต้องไปดูไลฟ์สดในเฟสบุ๊คต่ออีก 😡"
